cell.id,area,gfpMeanBgAFsub,mcherryMeanBgAFsub,degron,red,treatment,experiment,exp.field,Elip_B,Elip_C,no.of.voxels,pos.x,pos.y,spheracity,volume,area.puncta,pos.x.puncta,pos.y.puncta,rfp.mean.bg.sub,dapi.mean.bg.sub,rfp.mean.bg.sub.puncta,dapi.mean.bg.sub.puncta,no.bud.scars
1000011842_20min_s7_stable_tef2-mCherry_none,1354.42,5980.347,961.588,stable,tef2-mCherry,none,20min,20min_s7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1000011843_20min_s7_stable_tef2-mCherry_none,885.602,3697.997,978.468,stable,tef2-mCherry,none,20min,20min_s7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1000011844_20min_s7_stable_tef2-mCherry_none,2246.96,4383.866999999999,936.178,stable,tef2-mCherry,none,20min,20min_s7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1000011845_20min_s7_stable_tef2-mCherry_none,1590.14,5932.826999999999,1200.518,stable,tef2-mCherry,none,20min,20min_s7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1000011846_20min_s7_stable_tef2-mCherry_none,2625.25,4430.797,1069.398,stable,tef2-mCherry,none,20min,20min_s7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1000011847_20min_s7_stable_tef2-mCherry_none,1144.4,5249.437,1094.408,stable,tef2-mCherry,none,20min,20min_s7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1000011848_20min_s7_stable_tef2-mCherry_none,522.065,3560.877,512.526,stable,tef2-mCherry,none,20min,20min_s7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1000011850_20min_s7_stable_tef2-mCherry_none,1887.03,3840.977,1411.438,stable,tef2-mCherry,none,20min,20min_s7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1000011851_20min_s7_stable_tef2-mCherry_none,1917.5,6380.8369999999995,1157.978,stable,tef2-mCherry,none,20min,20min_s7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1000011852_20min_s7_stable_tef2-mCherry_none,1415.26,7139.326999999999,1434.968,stable,tef2-mCherry,none,20min,20min_s7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1000011853_20min_s7_stable_tef2-mCherry_none,1438.39,4893.517,781.608,stable,tef2-mCherry,none,20min,20min_s7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1000011855_20min_s7_stable_tef2-mCherry_none,2851.93,5474.017,984.098,stable,tef2-mCherry,none,20min,20min_s7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1000011856_20min_s7_stable_tef2-mCherry_none,1943.45,8512.807,1353.248,stable,tef2-mCherry,none,20min,20min_s7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1000011857_20min_s7_stable_tef2-mCherry_none,1872.16,5877.866999999999,1252.788,stable,tef2-mCherry,none,20min,20min_s7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1000011858_20min_s7_stable_tef2-mCherry_none,1186.45,4359.597,815.9179999999999,stable,tef2-mCherry,none,20min,20min_s7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1000011859_20min_s7_stable_tef2-mCherry_none,2024.13,4187.807,1068.548,stable,tef2-mCherry,none,20min,20min_s7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1000011860_20min_s7_stable_tef2-mCherry_none,1906.01,4859.477,884.9079999999999,stable,tef2-mCherry,none,20min,20min_s7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1000011861_20min_s7_stable_tef2-mCherry_none,1912.58,6812.5869999999995,1113.418,stable,tef2-mCherry,none,20min,20min_s7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1000011863_20min_s7_stable_tef2-mCherry_none,1814.31,6181.736999999999,1051.538,stable,tef2-mCherry,none,20min,20min_s7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1000011864_20min_s7_stable_tef2-mCherry_none,1139.53,3549.047,1271.908,stable,tef2-mCherry,none,20min,20min_s7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1000011865_20min_s7_stable_tef2-mCherry_none,2302.16,6433.826999999999,994.658,stable,tef2-mCherry,none,20min,20min_s7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1000011866_20min_s7_stable_tef2-mCherry_none,747.427,4467.026999999999,683.708,stable,tef2-mCherry,none,20min,20min_s7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1000011867_20min_s7_stable_tef2-mCherry_none,979.149,5188.0869999999995,980.558,stable,tef2-mCherry,none,20min,20min_s7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1000011868_20min_s7_stable_tef2-mCherry_none,1051.27,4282.036999999999,1060.388,stable,tef2-mCherry,none,20min,20min_s7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1000011869_20min_s7_stable_tef2-mCherry_none,509.646,3297.6569999999997,881.6879999999999,stable,tef2-mCherry,none,20min,20min_s7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1000011870_20min_s7_stable_tef2-mCherry_none,1912.51,6500.267,1128.398,stable,tef2-mCherry,none,20min,20min_s7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1000011872_20min_s7_stable_tef2-mCherry_none,1695.99,5366.616999999999,1064.048,stable,tef2-mCherry,none,20min,20min_s7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1000011873_20min_s7_stable_tef2-mCherry_none,2970.17,5723.847,1117.988,stable,tef2-mCherry,none,20min,20min_s7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1000011874_20min_s7_stable_tef2-mCherry_none,1530.23,7544.946999999999,1048.058,stable,tef2-mCherry,none,20min,20min_s7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1000011875_20min_s7_stable_tef2-mCherry_none,1969.71,5270.1669999999995,997.188,stable,tef2-mCherry,none,20min,20min_s7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1000011876_20min_s7_stable_tef2-mCherry_none,1120.76,6293.8769999999995,915.438,stable,tef2-mCherry,none,20min,20min_s7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1000011877_20min_s7_stable_tef2-mCherry_none,1646.35,3713.617,1174.488,stable,tef2-mCherry,none,20min,20min_s7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1000011878_20min_s7_stable_tef2-mCherry_none,1469.97,2383.387,2221.178,stable,tef2-mCherry,none,20min,20min_s7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1000011879_20min_s7_stable_tef2-mCherry_none,713.218,5811.986999999999,1048.708,stable,tef2-mCherry,none,20min,20min_s7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1000011880_20min_s7_stable_tef2-mCherry_none,2105.98,6097.746999999999,1185.548,stable,tef2-mCherry,none,20min,20min_s7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1000011881_20min_s7_stable_tef2-mCherry_none,1894.02,3539.387,1021.798,stable,tef2-mCherry,none,20min,20min_s7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1000011883_20min_s7_stable_tef2-mCherry_none,1652.56,6288.727,1123.828,stable,tef2-mCherry,none,20min,20min_s7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1000011884_20min_s7_stable_tef2-mCherry_none,1981.5,3381.497,784.488,stable,tef2-mCherry,none,20min,20min_s7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1000011885_20min_s7_stable_tef2-mCherry_none,2089.62,5456.857,1002.418,stable,tef2-mCherry,none,20min,20min_s7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1000011886_20min_s7_stable_tef2-mCherry_none,1704.05,5395.357,1102.228,stable,tef2-mCherry,none,20min,20min_s7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1000011887_20min_s7_stable_tef2-mCherry_none,851.393,4814.887,828.308,stable,tef2-mCherry,none,20min,20min_s7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1000011889_20min_s7_stable_tef2-mCherry_none,1492.18,5192.227,883.9580000000001,stable,tef2-mCherry,none,20min,20min_s7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1000011892_20min_s7_stable_tef2-mCherry_none,1706.2,5093.767,917.618,stable,tef2-mCherry,none,20min,20min_s7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1000011893_20min_s7_stable_tef2-mCherry_none,1993.71,6325.986999999999,879.528,stable,tef2-mCherry,none,20min,20min_s7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1000011894_20min_s7_stable_tef2-mCherry_none,1189.02,5182.757,1117.568,stable,tef2-mCherry,none,20min,20min_s7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1000011895_20min_s7_stable_tef2-mCherry_none,1751.9,5162.717,1197.698,stable,tef2-mCherry,none,20min,20min_s7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1000011896_20min_s7_stable_tef2-mCherry_none,1881.29,7515.337,1347.828,stable,tef2-mCherry,none,20min,20min_s7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1000011897_20min_s7_stable_tef2-mCherry_none,2177.89,5090.116999999999,1184.198,stable,tef2-mCherry,none,20min,20min_s7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1000011898_20min_s7_stable_tef2-mCherry_none,2013.56,5488.536999999999,1176.938,stable,tef2-mCherry,none,20min,20min_s7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1000011900_20min_s7_stable_tef2-mCherry_none,898.731,4316.357,719.248,stable,tef2-mCherry,none,20min,20min_s7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1000011901_20min_s7_stable_tef2-mCherry_none,1730.11,837.9970000000001,1456.688,stable,tef2-mCherry,none,20min,20min_s7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1000011902_20min_s7_stable_tef2-mCherry_none,2263.74,2440.457,1191.748,stable,tef2-mCherry,none,20min,20min_s7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1000011903_20min_s7_stable_tef2-mCherry_none,2047.41,7241.587,1528.158,stable,tef2-mCherry,none,20min,20min_s7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1000011904_20min_s7_stable_tef2-mCherry_none,931.091,4641.177,1024.698,stable,tef2-mCherry,none,20min,20min_s7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1000011905_20min_s7_stable_tef2-mCherry_none,1666.35,6877.9169999999995,1221.938,stable,tef2-mCherry,none,20min,20min_s7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1000011906_20min_s7_stable_tef2-mCherry_none,1558.29,5841.456999999999,1066.808,stable,tef2-mCherry,none,20min,20min_s7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1000011908_20min_s7_stable_tef2-mCherry_none,2053.56,3607.887,1056.218,stable,tef2-mCherry,none,20min,20min_s7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1000011909_20min_s7_stable_tef2-mCherry_none,2033.35,3209.787,1146.228,stable,tef2-mCherry,none,20min,20min_s7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1000011910_20min_s7_stable_tef2-mCherry_none,2071.41,5292.147,1258.028,stable,tef2-mCherry,none,20min,20min_s7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1000011911_20min_s7_stable_tef2-mCherry_none,1799.9,4487.307,1028.528,stable,tef2-mCherry,none,20min,20min_s7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1000011912_20min_s7_stable_tef2-mCherry_none,1928.07,4850.406999999999,862.268,stable,tef2-mCherry,none,20min,20min_s7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1000011913_20min_s7_stable_tef2-mCherry_none,1633.99,5305.347,1108.998,stable,tef2-mCherry,none,20min,20min_s7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1000011914_20min_s7_stable_tef2-mCherry_none,1533.01,3521.847,1067.298,stable,tef2-mCherry,none,20min,20min_s7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1000011915_20min_s7_stable_tef2-mCherry_none,1020.85,303.8669999999999,1333.438,stable,tef2-mCherry,none,20min,20min_s7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1000011916_20min_s7_stable_tef2-mCherry_none,1897.81,4074.367,1320.688,stable,tef2-mCherry,none,20min,20min_s7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1000011918_20min_s7_stable_tef2-mCherry_none,1757.69,3898.577,1186.268,stable,tef2-mCherry,none,20min,20min_s7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1000011919_20min_s7_stable_tef2-mCherry_none,1629.93,4230.616999999999,933.778,stable,tef2-mCherry,none,20min,20min_s7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1000011920_20min_s7_stable_tef2-mCherry_none,2815.74,3165.187,1236.228,stable,tef2-mCherry,none,20min,20min_s7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1000011922_20min_s7_stable_tef2-mCherry_none,1554.29,2885.627,1007.598,stable,tef2-mCherry,none,20min,20min_s7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1000011923_20min_s7_stable_tef2-mCherry_none,1476.59,2373.017,656.297,stable,tef2-mCherry,none,20min,20min_s7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1000011925_20min_s7_stable_tef2-mCherry_none,1843.18,5097.026999999999,913.148,stable,tef2-mCherry,none,20min,20min_s7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1000011926_20min_s7_stable_tef2-mCherry_none,1178.81,2802.677,828.278,stable,tef2-mCherry,none,20min,20min_s7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1000011927_20min_s7_stable_tef2-mCherry_none,2033.56,5166.727,1165.958,stable,tef2-mCherry,none,20min,20min_s7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1000011929_20min_s7_stable_tef2-mCherry_none,1879.59,6389.456999999999,1166.118,stable,tef2-mCherry,none,20min,20min_s7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1000011932_20min_s7_stable_tef2-mCherry_none,2215.38,5277.246999999999,997.948,stable,tef2-mCherry,none,20min,20min_s7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1000011934_20min_s7_stable_tef2-mCherry_none,489.797,1011.887,411.092,stable,tef2-mCherry,none,20min,20min_s7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1000011935_20min_s7_stable_tef2-mCherry_none,1747.48,6778.3769999999995,1121.438,stable,tef2-mCherry,none,20min,20min_s7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1000011936_20min_s7_stable_tef2-mCherry_none,2191.68,6565.906999999999,1326.868,stable,tef2-mCherry,none,20min,20min_s7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1000011937_20min_s7_stable_tef2-mCherry_none,778.916,2094.147,395.977,stable,tef2-mCherry,none,20min,20min_s7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1000011938_20min_s7_stable_tef2-mCherry_none,3134.94,6941.4169999999995,1057.758,stable,tef2-mCherry,none,20min,20min_s7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1000011939_20min_s7_stable_tef2-mCherry_none,1759.63,5178.706999999999,855.1879999999999,stable,tef2-mCherry,none,20min,20min_s7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1000011941_20min_s7_stable_tef2-mCherry_none,2565.4,6590.517,1122.038,stable,tef2-mCherry,none,20min,20min_s7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1000011942_20min_s7_stable_tef2-mCherry_none,1669.78,5441.517,982.748,stable,tef2-mCherry,none,20min,20min_s7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1000011943_20min_s7_stable_tef2-mCherry_none,1098.55,3706.267,752.858,stable,tef2-mCherry,none,20min,20min_s7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1000011944_20min_s7_stable_tef2-mCherry_none,1591.93,4422.1269999999995,914.108,stable,tef2-mCherry,none,20min,20min_s7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1000011945_20min_s7_stable_tef2-mCherry_none,2831.01,4725.536999999999,1122.988,stable,tef2-mCherry,none,20min,20min_s7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1000011946_20min_s7_stable_tef2-mCherry_none,1602.29,3082.967,823.018,stable,tef2-mCherry,none,20min,20min_s7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1000011947_20min_s7_stable_tef2-mCherry_none,1861.75,3817.907,1402.868,stable,tef2-mCherry,none,20min,20min_s7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1000011948_20min_s7_stable_tef2-mCherry_none,2338.56,6123.696999999999,876.288,stable,tef2-mCherry,none,20min,20min_s7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1000011950_20min_s7_stable_tef2-mCherry_none,1674.64,3458.307,1066.578,stable,tef2-mCherry,none,20min,20min_s7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1000011951_20min_s7_stable_tef2-mCherry_none,2045.56,6151.217,949.968,stable,tef2-mCherry,none,20min,20min_s7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1000011952_20min_s7_stable_tef2-mCherry_none,2232.81,3234.697,883.4680000000001,stable,tef2-mCherry,none,20min,20min_s7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1000011953_20min_s7_stable_tef2-mCherry_none,3294.64,5239.597,997.578,stable,tef2-mCherry,none,20min,20min_s7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1000011954_20min_s7_stable_tef2-mCherry_none,1938.43,2637.747,1219.788,stable,tef2-mCherry,none,20min,20min_s7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1000011955_20min_s7_stable_tef2-mCherry_none,2506.77,4177.887,1073.358,stable,tef2-mCherry,none,20min,20min_s7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1000011775_20min_s8_stable_tef2-mCherry_none,2298.81,4123.5289999999995,798.506,stable,tef2-mCherry,none,20min,20min_s8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1000011776_20min_s8_stable_tef2-mCherry_none,4103.34,5905.228999999999,1806.546,stable,tef2-mCherry,none,20min,20min_s8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1000011777_20min_s8_stable_tef2-mCherry_none,2640.74,5651.758999999999,1041.726,stable,tef2-mCherry,none,20min,20min_s8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1000011778_20min_s8_stable_tef2-mCherry_none,2825.58,4939.7789999999995,867.946,stable,tef2-mCherry,none,20min,20min_s8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1000011779_20min_s8_stable_tef2-mCherry_none,1843.39,5204.218999999999,892.3760000000001,stable,tef2-mCherry,none,20min,20min_s8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1000011780_20min_s8_stable_tef2-mCherry_none,2739.16,4954.308999999999,998.386,stable,tef2-mCherry,none,20min,20min_s8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1000011783_20min_s8_stable_tef2-mCherry_none,2349.28,2738.429,967.886,stable,tef2-mCherry,none,20min,20min_s8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1000011789_20min_s8_stable_tef2-mCherry_none,1817.54,6234.798999999999,836.756,stable,tef2-mCherry,none,20min,20min_s8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1000011791_20min_s8_stable_tef2-mCherry_none,2455.49,3917.599,921.666,stable,tef2-mCherry,none,20min,20min_s8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1000011793_20min_s8_stable_tef2-mCherry_none,1803.6,4364.228999999999,895.666,stable,tef2-mCherry,none,20min,20min_s8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1000011795_20min_s8_stable_tef2-mCherry_none,2742.59,6493.808999999999,1155.636,stable,tef2-mCherry,none,20min,20min_s8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1000011796_20min_s8_stable_tef2-mCherry_none,2536.39,1607.689,1005.096,stable,tef2-mCherry,none,20min,20min_s8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1000011797_20min_s8_stable_tef2-mCherry_none,1208.57,4820.999,847.3460000000001,stable,tef2-mCherry,none,20min,20min_s8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1000011798_20min_s8_stable_tef2-mCherry_none,1874.37,1224.2890000000002,663.264,stable,tef2-mCherry,none,20min,20min_s8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1000011801_20min_s8_stable_tef2-mCherry_none,3216.16,4770.648999999999,913.976,stable,tef2-mCherry,none,20min,20min_s8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1000011802_20min_s8_stable_tef2-mCherry_none,2578.39,2789.229,1032.396,stable,tef2-mCherry,none,20min,20min_s8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1000011804_20min_s8_stable_tef2-mCherry_none,2957.12,6343.258999999999,971.136,stable,tef2-mCherry,none,20min,20min_s8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1000011806_20min_s8_stable_tef2-mCherry_none,926.731,4616.7789999999995,1029.3059999999998,stable,tef2-mCherry,none,20min,20min_s8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1000011807_20min_s8_stable_tef2-mCherry_none,2330.27,4190.178999999999,803.286,stable,tef2-mCherry,none,20min,20min_s8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1000011810_20min_s8_stable_tef2-mCherry_none,2935.54,4240.619,976.2959999999998,stable,tef2-mCherry,none,20min,20min_s8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1000011811_20min_s8_stable_tef2-mCherry_none,2485.13,4901.258999999999,775.666,stable,tef2-mCherry,none,20min,20min_s8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1000011813_20min_s8_stable_tef2-mCherry_none,3183.3,4224.629,881.786,stable,tef2-mCherry,none,20min,20min_s8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1000011814_20min_s8_stable_tef2-mCherry_none,1260,3652.129,918.656,stable,tef2-mCherry,none,20min,20min_s8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1000011815_20min_s8_stable_tef2-mCherry_none,2622.6,4768.808999999999,803.986,stable,tef2-mCherry,none,20min,20min_s8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1000011817_20min_s8_stable_tef2-mCherry_none,2787.58,6755.718999999999,1208.376,stable,tef2-mCherry,none,20min,20min_s8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1000011819_20min_s8_stable_tef2-mCherry_none,2890.91,5220.379,933.656,stable,tef2-mCherry,none,20min,20min_s8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1000011822_20min_s8_stable_tef2-mCherry_none,2425.65,4706.289,774.716,stable,tef2-mCherry,none,20min,20min_s8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1000011825_20min_s8_stable_tef2-mCherry_none,1186.3,4333.648999999999,691.666,stable,tef2-mCherry,none,20min,20min_s8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1000011826_20min_s8_stable_tef2-mCherry_none,2994.97,5188.669,871.736,stable,tef2-mCherry,none,20min,20min_s8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1000011829_20min_s8_stable_tef2-mCherry_none,2350.06,3412.9990000000003,838.4060000000001,stable,tef2-mCherry,none,20min,20min_s8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1000011830_20min_s8_stable_tef2-mCherry_none,2937.07,4927.329,940.956,stable,tef2-mCherry,none,20min,20min_s8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
