cell.id,f,dy,dm,value,degron,red,treatment,model,aic,exp.field,colony,gfp.mean.bg.af.sub.new,area,Elip_B,Elip_C,no.of.voxels,pos.x,pos.y,spheracity,rfp.mean.bg.sub.puncta,rfp.sum.bg.sub.puncta,dapi.sum.bg.sub.puncta,dapi.mean.bg.sub.puncta
1000000305_20min_s7_mODC_pup1-rfp_1uM,0.1,0.03515237669856543,218.7672314569311,0.23597870742161373,yeGFP-mODC,pup1-rfp,1uM,dy.dm.f.0.1,-145.21802806435474,20min_s7,3,290.419,2746.8,21.9689,23.6855,1297,516.56,353.63,0.32395,185.71,46984.606,3969.788000000001,15.691000000000004
1000000305_20min_s8_mODC_pup1-rfp_dmso2,0,0.08351563120834171,0.7324498984916393,0.04904231713201068,yeGFP-mODC,pup1-rfp,DMSO,dy.dm.f.0.1,-193.9208272366729,20min_s8,3,218.19512026286608,3019.24,19.7357,28.9118,1429,248.3,455.776,0.314582,151.09500000000003,34902.91,4947.923999999999,21.419999999999987
1000000306_20min_s3_mODC_pup1-rfp_2.5uM,0,0.0358935922096531,16.606150273752345,0.09083293078760164,yeGFP-mODC,pup1-rfp,2.5uM,dy.dm.f.0.1,-174.81433828187934,20min_s3,1,253.815,2033.11,16.9863,22.5003,949,423.094,82.0121,0.35347,115.579,13522.689,2257.985999999997,19.298999999999975
1000000306_20min_s4_mODC_pup1-rfp_2.5uM,0,0.03942886703508844,71.16494558357894,0.04713541541438646,yeGFP-mODC,pup1-rfp,2.5uM,dy.dm.f.0.1,-195.150253206433,20min_s4,1,306.86400000000003,3412.85,24.5197,26.4054,1622,318.845,272.242,0.30348,150.15300000000002,29430.06,3979.279999999999,20.30200000000002
1000000306_20min_s6_mODC_pup1-rfp_2.5uM,0.1,0.00894046257993765,574.2326562041595,0.08107278439243214,yeGFP-mODC,pup1-rfp,2.5uM,dy.dm.f.0.1,-178.33824994523084,20min_s6,2,207.0699999999999,2652.53,21.2727,23.5295,1251,183.969,199.42,0.327393,153.751,34747.786,2795.699999999997,12.369999999999976
1000000306_20min_s7_mODC_pup1-rfp_1uM,0.1,0.06418998260057257,1218.9251811008735,0.09542021594215816,yeGFP-mODC,pup1-rfp,1uM,dy.dm.f.0.1,-173.28701262966226,20min_s7,3,239.288,2024.19,17.2001,22.0221,947,617.95,249.525,0.354505,147.599,18597.451999999997,2143.096000000002,17.009000000000015
1000000306_20min_s8_mODC_pup1-rfp_5uM,0.1,0.0363800553136356,9.02160764313656,0.00401217161457397,yeGFP-mODC,pup1-rfp,5uM,dy.dm.f.0.1,-271.5247050079116,20min_s8,3,497.37175,4465.78,27.5876,31.0211,2135,313.83,581.931,0.279409,158.21699999999998,38763.21,5144.9749999999985,21
1000000307_20min_s4_mODC_pup1-rfp_2.5uM,0.1,0.01694077074983608,30.460877002044676,0.08737630478225127,yeGFP-mODC,pup1-rfp,2.5uM,dy.dm.f.0.1,-176.0170688467328,20min_s4,1,361.496,1496.39,16.3218,16.9658,694,463.267,113.598,0.388186,94.132,5459.63,2667.4400000000005,45.99000000000001
1000000307_20min_s4_mODC_pup1-rfp_5uM,0.1,0.0155514891256475,42.491825514118005,0.08743453062295134,yeGFP-mODC,pup1-rfp,5uM,dy.dm.f.0.1,-175.99641794000533,20min_s4,1,216.66774999999996,3640.64,23.8586,29.215,1733,439.413,57.2617,0.297182,190.701,59117.4,5679.57,18.321
1000000307_20min_s7_mODC_pup1-rfp_2.5uM,0.1,0.02986247490472673,130.21813559715994,0.04405256337980283,yeGFP-mODC,pup1-rfp,2.5uM,dy.dm.f.0.1,-197.24712714849943,20min_s7,3,403.164,1995.56,18.6084,20.0482,933,300.584,121.143,0.356198,158.982,28616.82,2032.1000000000024,11.289000000000016
1000000307_20min_s8_mODC_pup1-rfp_1uM,0.1,0.03696577707022525,119.7415307819398,0.14869243536101384,yeGFP-mODC,pup1-rfp,1uM,dy.dm.f.0.1,-159.5357375964358,20min_s8,3,202.25699999999995,1372.12,15.7226,16.0723,633,164.928,639.854,0.397316,91.675,2750.24,-156.71000000000004,-5.2239999999999895
1000000307_20min_s8_mODC_pup1-rfp_2.5uM,0.1,0.03148863579668681,88.56593294727259,0.0255421339053685,yeGFP-mODC,pup1-rfp,2.5uM,dy.dm.f.0.1,-214.1438056303758,20min_s8,3,379.951,2427.29,20.6121,22.1447,1143,315.278,75.7003,0.336455,159.40300000000002,38894.428,4007.428,16.424000000000007
1000000307_20min_s8_mODC_pup1-rfp_5uM,0.07471379876090099,0.02205404594864923,3.025337113863627,0.00343401959098822,yeGFP-mODC,pup1-rfp,5uM,dy.dm.f.0.1,-276.3483414960919,20min_s8,3,608.6387500000001,4531.9,25.8628,33.4828,2166,617.219,278.459,0.277925,190.66699999999997,48048.016,6312.459999999999,25.048999999999975
1000000308_20min_s3_mODC_pup1-rfp_2.5uM,0,0.10158587031977,0.00946586323142968,0.03188484591332009,yeGFP-mODC,pup1-rfp,2.5uM,dy.dm.f.0.1,-207.2679607249138,20min_s3,1,251.564,3530,22.8632,29.395,1674,461.912,58.2927,0.299454,99.182,10612.519,1194.405999999999,11.162999999999982
1000000308_20min_s4_mODC_pup1-rfp_5uM,0.1,0.01432761771210506,4.35504177772033,0.01156272527983585,yeGFP-mODC,pup1-rfp,5uM,dy.dm.f.0.1,-238.712632811869,20min_s4,1,725.3057500000001,3371.83,24.429,26.297,1602,205.548,296.793,0.304389,194.016,63249.24,19371.72199999999,59.422000000000025
1000000308_20min_s5_mODC_pup1-rfp_1uM,0,0.05938958762585475,3.197696222117458,0.05670318119532557,yeGFP-mODC,pup1-rfp,1uM,dy.dm.f.0.1,-189.4212772256632,20min_s5,2,438.3808,2915.69,23.2018,23.8079,1380,260.338,473.528,0.318174,169.8456,41612.077,5761.049999999996,23.51399999999998
1000000308_20min_s8_mODC_pup1-rfp_5uM,0,0.04775338652981207,3.0612062138754683,0.01543027030131028,yeGFP-mODC,pup1-rfp,5uM,dy.dm.f.0.1,-229.7677502794876,20min_s8,3,371.59075,3059.84,22.6398,25.5328,1449,500.334,308.889,0.313718,172.34299999999996,40328.372,6597.07,28.192999999999984
1000000309_20min_s4_mODC_pup1-rfp_2.5uM,0,0.08283178890872749,0.127228662548941,0.06096315105352385,yeGFP-mODC,pup1-rfp,2.5uM,dy.dm.f.0.1,-187.1756593703414,20min_s4,1,228.76300000000003,1983.56,16.8654,21.9055,927,253.15,356.161,0.356743,171.92400000000004,48654.505,5045.440000000002,17.828000000000003
1000000309_20min_s5_mODC_pup1-rfp_1uM,0.1,0.06915533405520125,144.09078619955204,0.04098149340535616,yeGFP-mODC,pup1-rfp,1uM,dy.dm.f.0.1,-199.48727886971056,20min_s5,2,408.1468,3717.01,23.4959,30.0194,1767,45.0495,546.813,0.29534,173.6626,46888.941999999995,2113.2999999999956,7.826999999999998
1000000309_20min_s7_mODC_pup1-rfp_1uM,0.1,0.02862464844763138,112.31542310257409,0.1457147546505908,yeGFP-mODC,pup1-rfp,1uM,dy.dm.f.0.1,-160.16283674983302,20min_s7,3,331.467,1864.16,17.6908,19.659300000000002,871,180.706,694.418,0.363889,131.385,18262.578,1861.844000000001,13.39500000000001
1000000309_20min_s8_mODC_pup1-rfp_5uM,0.1,0.02432494370635657,368.2541796497349,0.01986242189716853,yeGFP-mODC,pup1-rfp,5uM,dy.dm.f.0.1,-221.9402993974112,20min_s8,3,542.1457499999999,3515.41,23.9781,27.8536,1670,344.144,477.945,0.300611,177.91899999999998,43056.436,5974.909999999996,24.69
1000000310_20min_s3_mODC_pup1-rfp_2.5uM,0,0.06389920215959735,14.143709957283397,0.01831549231368779,yeGFP-mODC,pup1-rfp,2.5uM,dy.dm.f.0.1,-224.45385142454975,20min_s3,1,193.67699999999996,3389.83,24.0211,26.8379,1611,235.164,299.98,0.303946,173.699,46551.356,7013.343999999997,26.168999999999983
1000000310_20min_s4_mODC_pup1-rfp_2.5uM,0,0.08327698694320776,0.2075097039076421,0.13354053551488507,yeGFP-mODC,pup1-rfp,2.5uM,dy.dm.f.0.1,-162.86745986189035,20min_s4,1,299.481,2151.17,18.6263,21.8114,1007,433.955,177.275,0.347984,147.474,23448.365,4458.120000000003,28.03800000000001
1000000310_20min_s7_mODC_pup1-rfp_2.5uM,0.1,0.04470803653332269,327.4901602771437,0.12638395753567552,yeGFP-mODC,pup1-rfp,2.5uM,dy.dm.f.0.1,-164.574955769232,20min_s7,3,123.475,4244.02,25.8863,31.224,2027,160.039,300.992,0.283862,260.134,102753.105,4357.2750000000015,11.031000000000006
1000000310_20min_s7_mODC_pup1-rfp_5uM,0.1,0.02710486517265316,117.0643124962578,0.01647998140205626,yeGFP-mODC,pup1-rfp,5uM,dy.dm.f.0.1,-227.7274787125805,20min_s7,3,885.4757500000001,2617.33,20.6584,23.896,1233,146.815,259.91,0.328784,169.185,39927.708,4614.119999999995,19.550999999999988
1000000311_20min_s3_mODC_pup1-rfp_2.5uM,0.1,0.03219662917772484,125.665088607065,0.01288953296936846,yeGFP-mODC,pup1-rfp,2.5uM,dy.dm.f.0.1,-235.34513387471452,20min_s3,1,403.72099999999995,3795.86,24.5452,29.4707,1810,311.918,244.326,0.293802,185.66200000000003,41216.974,4980.075999999994,22.432999999999993
1000000311_20min_s5_mODC_pup1-rfp_2.5uM,0.1,0.0199942130854392,176.96311285460365,0.25586558222011313,yeGFP-mODC,pup1-rfp,2.5uM,dy.dm.f.0.1,-142.7097976364669,20min_s5,2,230.36700000000008,3580.66,23.6632,28.7693,1702,185.984,336.307,0.298718,166.53375,33140.22425,1925.7380000000048,9.676999999999992
1000000311_20min_s7_mODC_pup1-rfp_5uM,0.01971887157882211,0.03381431438763326,0.5710079386218088,0.00638453213270037,yeGFP-mODC,pup1-rfp,5uM,dy.dm.f.0.1,-257.123792452888,20min_s7,3,331.2607499999999,2551.19,20.1699,23.8249,1203,180.739,227.856,0.331442,171.40999999999997,40452.708,3213.1199999999953,13.61499999999998
1000000311_20min_s8_mODC_pup1-rfp_5uM,0,0.0543988835141732,1.1992704370157108,0.00630747063698524,yeGFP-mODC,pup1-rfp,5uM,dy.dm.f.0.1,-257.5002398531711,20min_s8,3,389.13275,2198.54,18.7195,21.9929,1031,541.09,272.858,0.346411,177.88599999999997,36822.406,5526.485000000001,26.69799999999998
1000000312_20min_s4_mODC_pup1-rfp_2.5uM,0,0.04880759645306368,45.839875821450214,0.1531918618702011,yeGFP-mODC,pup1-rfp,2.5uM,dy.dm.f.0.1,-158.61159180422695,20min_s4,1,93.672,2736.91,20.3733,25.4278,1290,173.165,454.715,0.323614,138.248,21981.365,3546.1200000000026,22.302999999999997
1000000312_20min_s5_mODC_pup1-rfp_1uM,0,0.02692830306832156,1316.303305692899,0.02196385600860979,yeGFP-mODC,pup1-rfp,1uM,dy.dm.f.0.1,-218.8226729857529,20min_s5,2,450.4028,3802.93,24.5597,29.47,1812,175.089,456.091,0.293525,109.3646,8311.7096,1375.039999999999,18.09299999999999
1000000312_20min_s5_mODC_pup1-rfp_5uM,0.0099189919502207,0.00899494324819628,0.10256755229745848,0.01178789827897945,yeGFP-mODC,pup1-rfp,5uM,dy.dm.f.0.1,-238.11474048272987,20min_s5,2,350.44275,2793.07,20.8256,25.3148,1319,135.536,525.497,0.322106,160.538,37084.211,3765.826000000001,16.30200000000002
1000000312_20min_s6_mODC_pup1-rfp_1uM,0.1,0.05057659067662169,89.68673457876015,0.0428902571118417,yeGFP-mODC,pup1-rfp,1uM,dy.dm.f.0.1,-198.0760314985584,20min_s6,2,291.60225,3685.44,24.955,28.107,1755,676.681,164.134,0.296331,171.90200000000002,44522.633,6610.46875,25.52324999999999
1000000312_20min_s7_mODC_pup1-rfp_1uM,0.1,0.06284455527365171,115.21895630043028,0.1138958519104842,yeGFP-mODC,pup1-rfp,1uM,dy.dm.f.0.1,-167.8001990035843,20min_s7,3,271.241,1520.65,15.1923,18.5412,705,154.459,730.324,0.385758,139.51600000000002,22462.022,2327.956000000002,14.459000000000003
1000000312_20min_s8_mODC_pup1-rfp_5uM,0.08386567154238117,0.0277349745383839,3.4324092028447626,0.00958141629746571,yeGFP-mODC,pup1-rfp,5uM,dy.dm.f.0.1,-244.53942896625944,20min_s8,3,667.0327500000001,2648.32,20.9821,23.7737,1249,758.558,60.9852,0.327625,124.77899999999998,17469.12,2384.699999999997,17.033999999999992
1000000312_20min_s8_mODC_pup1-rfp_dmso2,0,0.11763176967973568,1.1273056513101936,0.04277717786633499,yeGFP-mODC,pup1-rfp,DMSO,dy.dm.f.0.1,-198.15787026605528,20min_s8,3,191.732120262866,2799.43,21.3757,24.7607,1323,306.021,292.734,0.32205,129.779,21543.26,2959.663999999997,17.82899999999998
1000000313_20min_s4_mODC_pup1-rfp_2.5uM,0,0.0907650537482543,0.2053651096316539,0.11401901449476128,yeGFP-mODC,pup1-rfp,2.5uM,dy.dm.f.0.1,-167.76669491019663,20min_s4,1,312.25,2023.56,18.9304,20.1531,947,357.274,261.965,0.354939,159.23000000000002,32323.705,4454.040000000001,21.941000000000003
1000000313_20min_s5_mODC_pup1-rfp_1uM,0,0.08123532306503058,0.0892259037797592,0.0646354763908352,yeGFP-mODC,pup1-rfp,1uM,dy.dm.f.0.1,-185.36235065170152,20min_s5,2,229.49580000000003,3046.97,22.8646,25.1732,1444,481.69,153.632,0.314167,86.3646,345.4584,56.15999999999997,14.039999999999992
1000000313_20min_s7_mODC_pup1-rfp_1uM,0.1,0.03202731311041234,52.395430246855106,0.14070984974685496,yeGFP-mODC,pup1-rfp,1uM,dy.dm.f.0.1,-161.24631801116084,20min_s7,3,161.79999999999995,2031.98,17.9922,21.2398,951,376.593,514.457,0.354294,146.62900000000002,36364.096,4074.808000000001,16.43100000000001
1000000313_20min_s7_mODC_pup1-rfp_5uM,0,0.0395379467062169,8.979474033176448,0.00775891928124034,yeGFP-mODC,pup1-rfp,5uM,dy.dm.f.0.1,-251.07988223241904,20min_s7,3,379.59975,3189.87,24.0207,25.2591,1514,103.736,322.051,0.309716,149.798,32805.657,3451.979999999996,15.762
1000000313_20min_s8_mODC_pup1-rfp_2.5uM,0,0.05054455616499453,1267.7974534872355,0.068257330480809425,yeGFP-mODC,pup1-rfp,2.5uM,dy.dm.f.0.1,-183.67218711458665,20min_s8,3,230.9110000000001,811.661,9.04647,16.1607,365,213.426,88.5082,0.457724,109.202,10046.604,455.60399999999936,4.951999999999998
1000000314_20min_s4_mODC_pup1-rfp_2.5uM,0,0.06137027161750861,0.45271366283081466,0.06257577516230858,yeGFP-mODC,pup1-rfp,2.5uM,dy.dm.f.0.1,-186.3662920133299,20min_s4,1,322.82400000000007,2955.28,23.0802,24.1803,1400,208.23,419.873,0.317185,153.659,36570.93,5801.840000000004,24.37700000000001
1000000314_20min_s5_mODC_pup1-rfp_5uM,0.1,0.01095415327340404,815.0260908961641,0.02020342901851161,yeGFP-mODC,pup1-rfp,5uM,dy.dm.f.0.1,-221.41259434232305,20min_s5,2,413.15475,3440.75,23.9582,27.3731,1634,603.942,66.4058,0.302394,120.769,20530.77,2078.8200000000033,12.228000000000009
1000000314_20min_s7_mODC_pup1-rfp_5uM,0,0.03662799260620285,0.7181820637268926,0.02354697330787902,yeGFP-mODC,pup1-rfp,5uM,dy.dm.f.0.1,-216.6651009899111,20min_s7,3,460.48975,3277.51,23.6457,26.3122,1557,320.988,113.555,0.307325,153.219,34780.681,2947.3399999999965,12.98399999999998
1000000314_20min_s8_mODC_pup1-rfp_5uM,0.1,0.03794362969197742,2.6515413352523245,0.01177477460005194,yeGFP-mODC,pup1-rfp,5uM,dy.dm.f.0.1,-238.14927256581825,20min_s8,3,409.88275,3843.25,25.4769,29.0298,1830,603.081,236.508,0.292202,126.242,23354.73,4335.674999999996,23.43599999999998
1000000314_20min_s8_mODC_pup1-rfp_dmso2,0,0.1216051942487767,0.43620572929332824,0.03109277895687353,yeGFP-mODC,pup1-rfp,DMSO,dy.dm.f.0.1,-208.0477732528364,20min_s8,3,163.44912026286605,2851.07,20.8104,25.844,1348,174.838,439.177,0.320344,106.556,17794.87,3347.667999999998,20.045999999999992
1000000315_20min_s3_mODC_pup1-rfp_2.5uM,0.1,0.01374196861144964,1145.3872831963022,0.03512280066945507,yeGFP-mODC,pup1-rfp,2.5uM,dy.dm.f.0.1,-204.2696511371607,20min_s3,1,432.6690000000001,3291.44,22.608,27.6916,1561,505.553,75.8408,0.306735,178.43100000000004,56741.206,5952.243999999999,18.71799999999999
1000000315_20min_s4_mODC_pup1-rfp_5uM,0.00281373810186313,0.04219676924653711,0.1259562594756263,0.03306392445494791,yeGFP-mODC,pup1-rfp,5uM,dy.dm.f.0.1,-206.1422904232727,20min_s4,1,342.17575,2464.41,19.5107,23.7781,1159,80.5897,294.098,0.334516,126.123,18287.8,1402.3149999999987,9.670999999999992
1000000315_20min_s5_mODC_pup1-rfp_1uM,0,0.07075318059986734,0.17312384834657005,0.02935866148928944,yeGFP-mODC,pup1-rfp,1uM,dy.dm.f.0.1,-209.826800981224,20min_s5,2,443.0028,3596.66,22.5684,30.2637,1710,213.158,432.451,0.298352,121.0786,20099.0236,2813.1399999999994,16.947000000000003
1000000315_20min_s7_mODC_pup1-rfp_2.5uM,0,0.0533013061808546,160.79082665860236,0.03458068692466896,yeGFP-mODC,pup1-rfp,2.5uM,dy.dm.f.0.1,-204.7518612969958,20min_s7,3,196.30100000000004,2371.08,18.9011,23.5434,1115,166.619,165.376,0.338634,166.919,44066.736,1871.6800000000003,7.090000000000003
1000000315_20min_s7_mODC_pup1-rfp_5uM,0.1,0.03191268294200782,0.3649904691907383,0.02278119621671275,yeGFP-mODC,pup1-rfp,5uM,dy.dm.f.0.1,-217.69001746868096,20min_s7,3,104.14975,4773.8,27.0855,33.6568,2285,368.09,83.7613,0.273608,187.962,55260.882,3085.479999999996,10.494999999999976
1000000315_20min_s8_mODC_pup1-rfp_5uM,0,0.03195073587115022,1.314707280777473,0.0150049446129905,yeGFP-mODC,pup1-rfp,5uM,dy.dm.f.0.1,-230.63424357037823,20min_s8,3,409.37275000000005,2608.02,18.4613,26.6804,1227,375.568,456.406,0.328461,143.036,19309.83,3867.9249999999993,28.650999999999986
1000000315_20min_s8_mODC_pup1-rfp_dmso2,0,0.0894940781294451,0.4866310727723018,0.0656106329378001,yeGFP-mODC,pup1-rfp,DMSO,dy.dm.f.0.1,-184.8981461087514,20min_s8,3,218.94112026286604,1036.7,12.3521,15.3386,473,341.117,274.959,0.430328,105.094,9773.73,1047.3719999999994,11.262
1000000316_20min_s4_mODC_pup1-rfp_2.5uM,0.07907832071437776,0.03051305230405256,3.975275519117443,0.01546636728114818,yeGFP-mODC,pup1-rfp,2.5uM,dy.dm.f.0.1,-229.6953147672982,20min_s4,1,568.476,3664.58,23.8626,29.3302,1746,191.919,330.625,0.296865,191.51800000000003,59562.085,6956.480000000003,22.367999999999995
1000000316_20min_s5_mODC_pup1-rfp_1uM,0,0.06075620290324533,0.5617139182065372,0.02642244329726879,yeGFP-mODC,pup1-rfp,1uM,dy.dm.f.0.1,-213.09338999666903,20min_s5,2,594.9478,2660.74,20.6695,24.2307,1255,109.365,533.444,0.327031,129.8946,23640.8572,2685.779999999999,14.757000000000003
1000000316_20min_s5_mODC_pup1-rfp_2.5uM,0.1,0.01183035993554905,3.316185770590264,0.06382703813321819,yeGFP-mODC,pup1-rfp,2.5uM,dy.dm.f.0.1,-185.7525332187263,20min_s5,2,362.13700000000006,2188.18,19.4954,21.2673,1025,270.728,127.535,0.346641,155.99575,24491.34275,1614.934000000001,10.286
1000000316_20min_s7_mODC_pup1-rfp_2.5uM,0.1,0.0411855240884586,127.72439715225453,0.01490784666530037,yeGFP-mODC,pup1-rfp,2.5uM,dy.dm.f.0.1,-230.83549840630755,20min_s7,3,171.66600000000005,2885.28,22.5004,24.2362,1365,126.058,212.447,0.319237,108.661,20102.315,1234.8250000000007,6.675000000000011
1000000316_20min_s7_mODC_pup1-rfp_5uM,0,0.03322652047042279,32.62682300681754,0.01572193179622844,yeGFP-mODC,pup1-rfp,5uM,dy.dm.f.0.1,-229.18726030268107,20min_s7,3,534.75375,2329.55,18.4668,23.8068,1093,224.669,229.642,0.339569,153.613,25192.492,2375.8799999999974,14.486999999999997
1000000316_20min_s8_mODC_pup1-rfp_5uM,0.1,0.03077245224321559,1.3060876915737298,0.00506322969754217,yeGFP-mODC,pup1-rfp,5uM,dy.dm.f.0.1,-264.31187563269646,20min_s8,3,746.3797500000001,4039.13,25.521,30.0703,1926,111.628,734.457,0.288213,167.414,52568.011999999995,4582.469999999994,14.593999999999994
1000000316_20min_s8_mODC_pup1-rfp_dmso2,0,0.10988266182516744,0.2915223455857212,0.03787738381181027,yeGFP-mODC,pup1-rfp,DMSO,dy.dm.f.0.1,-201.92903676347177,20min_s8,3,144.65112026286604,2448.93,20.3876,22.5639,1153,155.505,474.357,0.335505,126.303,22608.19,12154.716,67.90299999999999
1000000317_20min_s3_mODC_pup1-rfp_2.5uM,0.1,0.0647464924368035,518.3505836271405,0.03723060927474908,yeGFP-mODC,pup1-rfp,2.5uM,dy.dm.f.0.1,-202.46294814738485,20min_s3,1,168.459,3632.03,25.5931,26.9955,1728,174.998,145.217,0.297736,117.937,26181.974,1970.0759999999937,8.873999999999995
1000000317_20min_s5_mODC_pup1-rfp_2.5uM,0.1,0.01048500226626553,1716.1952856082175,0.05665630976696913,yeGFP-mODC,pup1-rfp,2.5uM,dy.dm.f.0.1,-189.44691273883495,20min_s5,2,400.84800000000007,3796.72,24.1786,29.85,1809,130.661,281.77,0.293716,182.66375,50963.28425,2375.698000000004,8.515000000000015
1000000317_20min_s5_mODC_pup1-rfp_5uM,0.1,0.01557300774374932,6.309711303034794,0.00797896042038173,yeGFP-mODC,pup1-rfp,5uM,dy.dm.f.0.1,-250.212964962436,20min_s5,2,666.64275,3219.3,23.4856,25.9697,1528,426.473,256.444,0.308902,132.82,33869.155,3995.730000000003,15.670000000000016
1000000317_20min_s6_mODC_pup1-rfp_5uM,0.1,0.00949641232136631,3.407839505695995,0.00933642787733843,yeGFP-mODC,pup1-rfp,5uM,dy.dm.f.0.1,-245.34238151744415,20min_s6,2,410.66575,4444.2,27.0307,31.3775,2124,679.287,142.8,0.279696,177.735,39279.48,3340.849000000002,15.11700000000002
1000000317_20min_s7_mODC_pup1-rfp_1uM,0.1,0.027424479331929,68.84751709754804,0.0991685497653739,yeGFP-mODC,pup1-rfp,1uM,dy.dm.f.0.1,-172.09256830107955,20min_s7,3,390.183,3302.19,23.2972,26.9727,1568,353.837,450.638,0.306234,154.66699999999997,26138.638,2579.724000000002,15.265000000000017
1000000317_20min_s7_mODC_pup1-rfp_5uM,0,0.04016589757853499,0.8670902167316025,0.01516512637462593,yeGFP-mODC,pup1-rfp,5uM,dy.dm.f.0.1,-230.30506428063663,20min_s7,3,361.07674999999995,3179.15,21.3692,28.1529,1507,156.599,312.642,0.309767,125.947,24811.591,3938.739999999998,19.994
1000000317_20min_s8_mODC_pup1-rfp_5uM,0,0.05567254788080988,0.30420542134764117,0.01253600317914691,yeGFP-mODC,pup1-rfp,5uM,dy.dm.f.0.1,-236.20726946917867,20min_s8,3,168.54475000000002,2079.26,17.0583,22.8591,973,138.924,695.606,0.351807,109.448,10944.8,1698.5,16.984999999999985
1000000318_20min_s6_mODC_pup1-rfp_1uM,0,0.04146345670303677,2.9169227246252123,0.02231320751010035,yeGFP-mODC,pup1-rfp,1uM,dy.dm.f.0.1,-218.33347517411397,20min_s6,2,399.05225,3792.99,23.3246,31.0006,1806,395.572,473.52,0.29353,163.42100000000002,36933.062,7407.3125,32.77525
1000000318_20min_s7_mODC_pup1-rfp_2.5uM,0.1,0.0321660230423296,1401.9263024005882,0.1360543037234119,yeGFP-mODC,pup1-rfp,2.5uM,dy.dm.f.0.1,-162.28933994563891,20min_s7,3,178.71000000000004,1978.28,17.9598,20.6859,926,59.973,300.684,0.357425,121.75799999999998,19237.842,1040.7099999999991,6.5870000000000175
1000000319_20min_s4_mODC_pup1-rfp_2.5uM,0.1,0.0347756525912381,174.1414789139855,0.01320463359540921,yeGFP-mODC,pup1-rfp,2.5uM,dy.dm.f.0.1,-234.59641525100577,20min_s4,1,254.21800000000007,3769.5,24.4934,29.2667,1796,339.224,198.208,0.294277,178.91200000000003,57072.965,6131.9200000000055,19.22200000000001
1000000319_20min_s4_mODC_pup1-rfp_5uM,0.01690835577832441,0.02244851099090239,0.2867565616944081,0.00860686362791545,yeGFP-mODC,pup1-rfp,5uM,dy.dm.f.0.1,-247.86465756968988,20min_s4,1,332.40774999999996,3369.26,23.1777,27.6067,1600,109.838,114.823,0.304413,139.20100000000002,35635.44,1779.4320000000007,6.950999999999993
1000000319_20min_s8_mODC_pup1-rfp_1uM,0.1,0.0308187187959174,53.534169796666895,0.04951778928026462,yeGFP-mODC,pup1-rfp,1uM,dy.dm.f.0.1,-193.6217254706945,20min_s8,3,237.76,3055.81,23.3374,24.942,1448,197.017,571.351,0.313609,115.699,19090.32,99.09500000000116,0.6009999999999991
1000000319_20min_s8_mODC_pup1-rfp_5uM,0,0.03519423000633306,25.52367172333775,0.00434857075061118,yeGFP-mODC,pup1-rfp,5uM,dy.dm.f.0.1,-269.0287529184309,20min_s8,3,531.36175,4105.87,23.6633,33.1601,1957,687.389,167.14,0.286365,174.99699999999996,42874.21,5219.9749999999985,21.305999999999983
1000000320_20min_s3_mODC_pup1-rfp_2.5uM,0.1,0.03372773811349128,4.6710491952699575,0.01195896548295825,yeGFP-mODC,pup1-rfp,2.5uM,dy.dm.f.0.1,-237.66809833975796,20min_s3,1,162.24599999999998,5017.48,28.8416,33.3545,2406,116.256,276.538,0.269443,168.93100000000004,61659.705,4616.169999999998,12.646999999999991
1000000320_20min_s4_mODC_pup1-rfp_5uM,0.1,0.00985750949537461,3.5373552080948025,0.01685262253195138,yeGFP-mODC,pup1-rfp,5uM,dy.dm.f.0.1,-227.03432216593475,20min_s4,1,449.60075000000006,3078.61,22.7085,25.6411,1459,95.0538,173.447,0.313167,145.81,33536.2,1852.8099999999977,8.056000000000012
1000000320_20min_s5_mODC_pup1-rfp_1uM,0,0.07878954340177485,1.3458246149714763,0.0375609197326313,yeGFP-mODC,pup1-rfp,1uM,dy.dm.f.0.1,-202.1891286144856,20min_s5,2,265.4068,2852.71,21.1599,25.4916,1348,178.711,362.879,0.32016,137.7366,22588.7944,2753.5599999999977,16.789999999999992
1000000320_20min_s6_mODC_pup1-rfp_1uM,0.1,0.04698693120780552,176.12835650701606,0.01346097907645523,yeGFP-mODC,pup1-rfp,1uM,dy.dm.f.0.1,-234.00037008786455,20min_s6,2,324.63525000000004,4020.48,25.7324,29.7498,1918,590.686,182.34,0.288593,141.60600000000002,30445.205,4651.59375,21.635250000000013
1000000320_20min_s8_mODC_pup1-rfp_5uM,0,0.04051786036056319,9.746169916201524,0.03996378063217254,yeGFP-mODC,pup1-rfp,5uM,dy.dm.f.0.1,-200.26683663617203,20min_s8,3,574.4947500000001,2330.51,18.3844,24.0417,1094,512.175,248.944,0.340094,162.07399999999996,34359.695999999996,5402.259999999995,25.482
1000000321_20min_s5_mODC_pup1-rfp_1uM,0,0.06203471518950873,134.86043397295646,0.08668197080361208,yeGFP-mODC,pup1-rfp,1uM,dy.dm.f.0.1,-176.2643936859293,20min_s5,2,204.89380000000008,2488.32,17.4477,26.7364,1169,108.961,432.605,0.333038,121.4756,17856.8462,2849.6299999999974,19.38499999999999
1000000321_20min_s6_mODC_pup1-rfp_1uM,0.1,0.07573762624083166,481.38927448360704,0.0285557807193603,yeGFP-mODC,pup1-rfp,1uM,dy.dm.f.0.1,-210.68637581559315,20min_s6,2,319.95624999999995,3062.52,21.1548,27.4131,1449,662.25,105.815,0.313134,168.045,37474.100999999995,5873.84375,26.340249999999997
